# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	938078	938278	+							CLO1313_RS15445	201		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	938078	938278	+	WP_049756130.1	WP_049756130.1		hypothetical protein			CLO1313_RS15445	201	66	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	938423	939004	+							CLO1313_RS04190	582		old_locus_tag=Clo1313_0813
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	938423	939004	+	WP_003519185.1	WP_003519185.1		histidine phosphatase family protein			CLO1313_RS04190	582	193	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	939174	939764	+							CLO1313_RS04195	591		old_locus_tag=Clo1313_0814
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	939174	939764	+	WP_003519182.1	WP_003519182.1		hypothetical protein			CLO1313_RS04195	591	196	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	939919	940692	+							CLO1313_RS04200	774		old_locus_tag=Clo1313_0815
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	939919	940692	+	WP_003519180.1	WP_003519180.1		3-oxoacyl-ACP reductase			CLO1313_RS04200	774	257	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	940882	941358	+							CLO1313_RS04205	477		old_locus_tag=Clo1313_0816
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	940882	941358	+	WP_004463821.1	WP_004463821.1		IS200/IS605 family transposase			CLO1313_RS04205	477	158	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	941734	943689	-							CLO1313_RS04210	1956		old_locus_tag=Clo1313_0817
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	941734	943689	-	WP_003521203.1	WP_003521203.1		hypothetical protein			CLO1313_RS04210	1956	651	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	943867	944880	+							CLO1313_RS04215	1014		old_locus_tag=Clo1313_0818
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	943867	944880	+	WP_003519464.1	WP_003519464.1		DUF4474 domain-containing protein			CLO1313_RS04215	1014	337	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	944924	945823	+							CLO1313_RS04220	900		old_locus_tag=Clo1313_0819
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	944924	945823	+	WP_003519463.1	WP_003519463.1		serine/threonine protein phosphatase			CLO1313_RS04220	900	299	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	945854	947182	+							CLO1313_RS04225	1329		old_locus_tag=Clo1313_0820
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	945854	947182	+	WP_003519462.1	WP_003519462.1		glycoside hydrolase family 1 protein			CLO1313_RS04225	1329	442	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	947163	947465	-							CLO1313_RS04230	303		old_locus_tag=Clo1313_0821
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	947163	947465	-	WP_003519461.1	WP_003519461.1		AzlD domain-containing protein			CLO1313_RS04230	303	100	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	947470	948204	-							CLO1313_RS04235	735		old_locus_tag=Clo1313_0822
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	947470	948204	-	WP_003519460.1	WP_003519460.1		branched-chain amino acid ABC transporter permease			CLO1313_RS04235	735	244	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	948531	950654	-							CLO1313_RS04240	2124		old_locus_tag=Clo1313_0823
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	948531	950654	-	WP_003519459.1	WP_003519459.1		sodium-translocating pyrophosphatase			CLO1313_RS04240	2124	707	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	951013	951954	-							CLO1313_RS04245	942		old_locus_tag=Clo1313_0824
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	951013	951954	-	WP_003519458.1	WP_003519458.1		tryptophan-rich sensory protein			CLO1313_RS04245	942	313	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	952286	953404	+							CLO1313_RS04250	1119		old_locus_tag=Clo1313_0825
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	952286	953404	+	WP_003521200.1	WP_003521200.1		AI-2E family transporter			CLO1313_RS04250	1119	372	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	953622	954098	+							CLO1313_RS04255	477		old_locus_tag=Clo1313_0827
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	953622	954098	+	WP_003519804.1	WP_003519804.1		IS200/IS605 family transposase			CLO1313_RS04255	477	158	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	954227	955000	-							CLO1313_RS04260	774		old_locus_tag=Clo1313_0828
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	954227	955000	-	WP_004463813.1	WP_004463813.1		L-rhamnose mutarotase			CLO1313_RS04260	774	257	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	954978	955958	-					sppA		CLO1313_RS04265	981		old_locus_tag=Clo1313_0829
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	954978	955958	-	WP_003518318.1	WP_003518318.1		signal peptide peptidase SppA	sppA		CLO1313_RS04265	981	326	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	956238	956834	+							CLO1313_RS04270	597		old_locus_tag=Clo1313_0830
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	956238	956834	+	WP_003518316.1	WP_003518316.1		membrane protein			CLO1313_RS04270	597	198	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	956945	957367	+							CLO1313_RS04275	423		old_locus_tag=Clo1313_0831
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	956945	957367	+	WP_003518315.1	WP_003518315.1		hypothetical protein			CLO1313_RS04275	423	140	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	957629	959734	+							CLO1313_RS04280	2106		old_locus_tag=Clo1313_0832
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	957629	959734	+	WP_003518313.1	WP_003518313.1		hypothetical protein			CLO1313_RS04280	2106	701	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	959736	960596	+							CLO1313_RS04285	861		old_locus_tag=Clo1313_0833
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	959736	960596	+	WP_003518311.1	WP_003518311.1		ABC transporter ATP-binding protein			CLO1313_RS04285	861	286	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	960614	961867	+							CLO1313_RS04290	1254		old_locus_tag=Clo1313_0834
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	960614	961867	+	WP_003518310.1	WP_003518310.1		hypothetical protein			CLO1313_RS04290	1254	417	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	961869	963785	+							CLO1313_RS04295	1917		old_locus_tag=Clo1313_0835
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	961869	963785	+	WP_003518307.1	WP_003518307.1		ABC transporter permease			CLO1313_RS04295	1917	638	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	964167	965351	+					trpB		CLO1313_RS04300	1185		old_locus_tag=Clo1313_0836
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	964167	965351	+	WP_003518305.1	WP_003518305.1		tryptophan synthase subunit beta	trpB		CLO1313_RS04300	1185	394	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	965344	966114	+							CLO1313_RS04305	771		old_locus_tag=Clo1313_0837
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	965344	966114	+	WP_003518303.1	WP_003518303.1		tryptophan synthase subunit alpha			CLO1313_RS04305	771	256	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	966240	967190	+							CLO1313_RS04310	951		old_locus_tag=Clo1313_0838
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	966240	967190	+	WP_003518301.1	WP_003518301.1		cation transporter			CLO1313_RS04310	951	316	
gene	pseudogene	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	967232	968702	-							CLO1313_RS04315	1471		pseudo;old_locus_tag=Clo1313_0839
CDS	without_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	967232	968702	-				sensor histidine kinase			CLO1313_RS04315	1471		pseudo
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	968707	969405	-							CLO1313_RS04320	699		old_locus_tag=Clo1313_0841
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	968707	969405	-	WP_003518298.1	WP_003518298.1		DNA-binding response regulator			CLO1313_RS04320	699	232	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	969581	970267	+							CLO1313_RS04325	687		old_locus_tag=Clo1313_0842
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	969581	970267	+	WP_003518296.1	WP_003518296.1		VTC domain-containing protein			CLO1313_RS04325	687	228	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	970297	970983	+							CLO1313_RS04330	687		old_locus_tag=Clo1313_0843
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	970297	970983	+	WP_003518293.1	WP_003518293.1		DUF4956 domain-containing protein			CLO1313_RS04330	687	228	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	971022	973133	+							CLO1313_RS04335	2112		old_locus_tag=Clo1313_0844
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	971022	973133	+	WP_003518291.1	WP_003518291.1		spore coat protein			CLO1313_RS04335	2112	703	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	973165	975315	-					feoB		CLO1313_RS04340	2151		old_locus_tag=Clo1313_0845
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	973165	975315	-	WP_003520743.1	WP_003520743.1		ferrous iron transport protein B	feoB		CLO1313_RS04340	2151	716	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	975398	975637	-							CLO1313_RS04345	240		old_locus_tag=Clo1313_0846
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	975398	975637	-	WP_003518285.1	WP_003518285.1		ferrous iron transport protein A			CLO1313_RS04345	240	79	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	975797	976276	+							CLO1313_RS04350	480		old_locus_tag=Clo1313_0847
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	975797	976276	+	WP_003518283.1	WP_003518283.1		transcriptional regulator MntR			CLO1313_RS04350	480	159	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	976309	976641	-							CLO1313_RS04355	333		old_locus_tag=Clo1313_0848
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	976309	976641	-	WP_003518280.1	WP_003518280.1		hypothetical protein			CLO1313_RS04355	333	110	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	982666	983913	+							CLO1313_RS04360	1248		old_locus_tag=Clo1313_0849
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	982666	983913	+	WP_003518272.1	WP_003518272.1		glycosyl hydrolase			CLO1313_RS04360	1248	415	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	984025	984471	+							CLO1313_RS04365	447		old_locus_tag=Clo1313_0850
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	984025	984471	+	WP_003518270.1	WP_003518270.1		hypothetical protein			CLO1313_RS04365	447	148	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	984820	987348	+							CLO1313_RS04370	2529		old_locus_tag=Clo1313_0851
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	984820	987348	+	WP_003518268.1	WP_003518268.1		xyloglucanase Xgh74A			CLO1313_RS04370	2529	842	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	987583	988401	+							CLO1313_RS04375	819		old_locus_tag=Clo1313_0852
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	987583	988401	+	WP_003518265.1	WP_003518265.1		glycosyltransferase family 8 protein			CLO1313_RS04375	819	272	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	988441	989985	+					cls		CLO1313_RS04380	1545		old_locus_tag=Clo1313_0853
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	988441	989985	+	WP_003518263.1	WP_003518263.1		cardiolipin synthase	cls		CLO1313_RS04380	1545	514	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	990070	990261	+							CLO1313_RS15570	192		old_locus_tag=Clo1313_0854
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	990070	990261	+	WP_003518261.1	WP_003518261.1		hypothetical protein			CLO1313_RS15570	192	63	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	990316	991035	+							CLO1313_RS04385	720		old_locus_tag=Clo1313_0855
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	990316	991035	+	WP_003518259.1	WP_003518259.1		DNA-binding response regulator			CLO1313_RS04385	720	239	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	991038	992807	+							CLO1313_RS04390	1770		old_locus_tag=Clo1313_0856
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	991038	992807	+	WP_003521619.1	WP_003521619.1		PAS domain-containing sensor histidine kinase			CLO1313_RS04390	1770	589	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	993624	995159	+							CLO1313_RS04395	1536		old_locus_tag=Clo1313_0857
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	993624	995159	+	WP_003518251.1	WP_003518251.1		2-isopropylmalate synthase			CLO1313_RS04395	1536	511	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	995297	996229	-							CLO1313_RS04400	933		old_locus_tag=Clo1313_0858
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	995297	996229	-	WP_003518248.1	WP_003518248.1		alpha/beta hydrolase			CLO1313_RS04400	933	310	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	996254	997582	-							CLO1313_RS04405	1329		old_locus_tag=Clo1313_0859
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	996254	997582	-	WP_003520172.1	WP_003520172.1		HDIG domain-containing protein			CLO1313_RS04405	1329	442	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	998080	998271	+							CLO1313_RS04410	192		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	998080	998271	+	WP_037294450.1	WP_037294450.1		hypothetical protein			CLO1313_RS04410	192	63	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	998480	998773	+							CLO1313_RS04415	294		old_locus_tag=Clo1313_0860
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	998480	998773	+	WP_003520176.1	WP_003520176.1		hypothetical protein			CLO1313_RS04415	294	97	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	998865	999260	+							CLO1313_RS04420	396		old_locus_tag=Clo1313_0861
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	998865	999260	+	WP_003518242.1	WP_003518242.1		hypothetical protein			CLO1313_RS04420	396	131	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	999342	999941	+							CLO1313_RS04425	600		old_locus_tag=Clo1313_0862
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	999342	999941	+	WP_003518240.1	WP_003518240.1		hypothetical protein			CLO1313_RS04425	600	199	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	999961	1002693	+							CLO1313_RS04430	2733		old_locus_tag=Clo1313_0863
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	999961	1002693	+	WP_003518239.1	WP_003518239.1		protein translocase subunit SecA			CLO1313_RS04430	2733	910	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	1002789	1004075	+							CLO1313_RS04435	1287		old_locus_tag=Clo1313_0864
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	1002789	1004075	+	WP_003518237.1	WP_003518237.1		bifunctional folylpolyglutamate synthase/dihydrofolate synthase			CLO1313_RS04435	1287	428	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	1004187	1005344	+							CLO1313_RS04440	1158		old_locus_tag=Clo1313_0865
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	1004187	1005344	+	WP_003518235.1	WP_003518235.1		tetratricopeptide repeat protein			CLO1313_RS04440	1158	385	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	1005433	1006590	+							CLO1313_RS04445	1158		old_locus_tag=Clo1313_0866
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	1005433	1006590	+	WP_003518233.1	WP_003518233.1		patatin			CLO1313_RS04445	1158	385	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	1006842	1008341	+							CLO1313_RS04450	1500		old_locus_tag=Clo1313_0867
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	1006842	1008341	+	WP_004463784.1	WP_004463784.1		threonine synthase			CLO1313_RS04450	1500	499	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	1008585	1008959	+							CLO1313_RS04455	375		old_locus_tag=Clo1313_0868
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	1008585	1008959	+	WP_003518229.1	WP_003518229.1		response regulator			CLO1313_RS04455	375	124	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	1009030	1010118	-							CLO1313_RS04460	1089		old_locus_tag=Clo1313_0869
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	1009030	1010118	-	WP_003518228.1	WP_003518228.1		gfo/Idh/MocA family oxidoreductase			CLO1313_RS04460	1089	362	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	1010421	1011941	+							CLO1313_RS04465	1521		old_locus_tag=Clo1313_0870
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	1010421	1011941	+	WP_003518225.1	WP_003518225.1		DUF3369 domain-containing protein			CLO1313_RS04465	1521	506	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	1012118	1012561	+							CLO1313_RS04470	444		old_locus_tag=Clo1313_0871
